Customer_ID,Order_ID,Subscription_Date,Product_ID,Product_Name,Category,Subscription_Type,Usage_Frequency,Revenue_Per_Customer,Payment_Plan,Discount_Applied,Support_Tickets,Feature_Adoption,Last_Login,Churn_Status,Customer_Tenure,Customer_Satisfaction,Marketing_Channel,Contract_Renewal,Num_Logins_Last_Month
2796,108,22-Feb-23,11,PredictEdge,Artificial Intelligence,Pro,Weekly,1119,Lifetime,10,10,51,19/12/2023,0,4,5,Direct,1,17
2364,109,23-Jan-24,10,LinguoSense,Artificial Intelligence,Free,Daily,3253,Lifetime,17,6,72,14/07/2023,0,5,5,Email,0,23
834,110,02-Sep-22,10,LinguoSense,Artificial Intelligence,Pro,Weekly,2977,Monthly,15,35,83,04/09/2023,0,3,1,Email,0,20
2978,114,01-Oct-22,11,PredictEdge,Artificial Intelligence,Free,Monthly,1966,Lifetime,7,45,86,16/10/2023,0,7,5,Referral,1,20
2619,123,06-Jul-23,10,LinguoSense,Artificial Intelligence,Enterprise,Daily,3517,Monthly,21,17,32,29/06/2023,0,5,3,Direct,0,22
547,129,17-Jan-23,9,NeuroVision,Artificial Intelligence,Pro,Weekly,1019,Monthly,6,39,31,24/09/2023,0,3,3,Email,0,23
1681,132,01-Oct-23,11,PredictEdge,Artificial Intelligence,Pro,Weekly,2308,Lifetime,29,10,74,26/10/2023,1,2,2,Direct,0,14
1382,135,20-Sep-22,11,PredictEdge,Artificial Intelligence,Enterprise,Weekly,1123,Monthly,19,9,85,13/02/2023,0,3,5,Email,0,4
3981,136,03-Apr-22,11,PredictEdge,Artificial Intelligence,Enterprise,Daily,1476,Lifetime,17,8,66,04/10/2023,0,7,1,Social Media,0,25
1734,17,28-Nov-22,12,DeepMindX,Artificial Intelligence,Basic,Daily,123,Monthly,12,36,79,30/04/2023,0,1,4,Direct,0,9
1886,141,23-Apr-23,12,DeepMindX,Artificial Intelligence,Enterprise,Monthly,4617,Lifetime,2,1,91,09/01/2023,0,5,2,Referral,0,20
4991,142,11-Aug-22,11,PredictEdge,Artificial Intelligence,Basic,Weekly,546,Monthly,19,35,70,30/01/2023,0,5,3,Advertisement,0,29
2069,150,18-Jan-23,9,NeuroVision,Artificial Intelligence,Pro,Weekly,4257,Lifetime,9,20,51,22/07/2023,0,2,2,Email,0,23
,153,06-May-22,11,PredictEdge,Artificial Intelligence,Free,Monthly,1611,Annual,8,18,65,02/10/2023,0,5,3,Social Media,0,8
4306,158,01-Feb-22,11,PredictEdge,Artificial Intelligence,Free,Monthly,710,Lifetime,3,3,37,16/04/2023,0,6,5,Social Media,0,11
521,163,26-Dec-22,12,DeepMindX,Artificial Intelligence,Basic,Monthly,2977,Annual,13,10,48,10/09/2023,0,2,3,Advertisement,0,26
242,164,15-Jul-23,12,DeepMindX,Artificial Intelligence,Free,Weekly,486,Monthly,2,11,39,09/04/2023,0,1,2,Direct,1,4
3811,165,03-Jun-22,11,PredictEdge,Artificial Intelligence,Enterprise,Monthly,2715,Lifetime,7,8,24,12/11/2023,0,2,3,Social Media,0,8
3957,166,31-Oct-23,9,NeuroVision,Artificial Intelligence,Pro,Daily,1467,Monthly,14,37,21,03/09/2023,0,2,2,Referral,0,7
3980,182,07-Feb-24,10,LinguoSense,Artificial Intelligence,Enterprise,Monthly,3334,Monthly,10,40,24,16/05/2023,1,2,3,Social Media,0,21
1687,192,14-Sep-22,11,PredictEdge,Artificial Intelligence,Enterprise,Daily,3263,Annual,13,27,55,08/09/2023,0,8,3,Referral,0,18
254,198,02-Feb-24,11,PredictEdge,Artificial Intelligence,Pro,Monthly,4489,Annual,3,40,67,25/09/2023,0,1,5,Referral,0,25
544,201,19-Dec-22,9,NeuroVision,Artificial Intelligence,Free,Daily,459,Annual,20,42,26,14/04/2023,0,5,3,Advertisement,0,1
1026,206,17-Apr-23,10,LinguoSense,Artificial Intelligence,Free,Daily,1118,Monthly,15,27,58,20/01/2024,0,5,2,Email,1,20
1218,222,24-Dec-23,10,LinguoSense,Artificial Intelligence,Pro,Daily,3806,Lifetime,4,24,86,30/01/2024,0,3,2,Email,1,29
3006,224,30-Mar-23,11,PredictEdge,Artificial Intelligence,Pro,Monthly,2146,Lifetime,7,0,89,23/07/2023,1,5,2,Advertisement,1,12
245,226,12-Aug-22,10,LinguoSense,Artificial Intelligence,Basic,Monthly,4758,Annual,18,42,38,08/07/2023,0,3,1,Email,1,27
2619,237,16-Aug-23,12,DeepMindX,Artificial Intelligence,Free,Weekly,1830,Annual,0,20,74,14/08/2023,1,6,5,Referral,0,10
1754,243,25-Oct-22,10,LinguoSense,Artificial Intelligence,Basic,Weekly,443,Annual,1,36,81,01/10/2023,0,3,2,Referral,0,9
2954,248,15-Jul-23,12,DeepMindX,Artificial Intelligence,Enterprise,Weekly,3755,Annual,6,13,72,01/08/2023,0,5,2,Referral,1,6
2448,251,14-Jun-23,10,LinguoSense,Artificial Intelligence,Enterprise,Monthly,1925,Annual,24,5,71,19/11/2023,0,9,4,Referral,0,19
1113,256,23-Feb-24,10,LinguoSense,Artificial Intelligence,Pro,Daily,3464,Lifetime,27,15,49,21/05/2023,0,8,3,Email,0,21
414,261,09-Feb-22,12,DeepMindX,Artificial Intelligence,Pro,Monthly,3138,Annual,13,23,96,29/03/2023,0,1,4,Advertisement,1,11
4815,271,08-Nov-23,12,DeepMindX,Artificial Intelligence,Free,Monthly,148,Monthly,22,42,81,29/01/2024,1,4,4,Advertisement,0,26
4723,273,02-Jan-23,9,NeuroVision,Artificial Intelligence,Pro,Daily,135,Monthly,29,17,42,16/06/2023,0,6,4,Direct,0,19
1604,276,15-Aug-23,9,NeuroVision,Artificial Intelligence,Basic,Weekly,1926,Annual,19,20,26,07/02/2023,1,9,4,Direct,0,27
1018,277,12-Dec-23,9,NeuroVision,Artificial Intelligence,Pro,Weekly,146,Monthly,4,6,53,23/01/2024,0,4,2,Email,0,5
824,290,08-Mar-22,12,DeepMindX,Artificial Intelligence,Enterprise,Daily,2366,Lifetime,4,15,68,23/01/2024,1,3,5,Referral,0,19
4528,296,24-Apr-23,11,PredictEdge,Artificial Intelligence,Basic,Monthly,2915,Monthly,22,38,71,21/03/2023,0,2,5,Referral,1,12
765,300,02-Jul-22,9,NeuroVision,Artificial Intelligence,Basic,Weekly,3407,Lifetime,17,36,78,18/06/2023,0,7,2,Referral,0,21
3803,314,27-Jul-23,10,LinguoSense,Artificial Intelligence,Basic,Weekly,1008,Lifetime,24,38,79,13/01/2023,0,8,4,Advertisement,0,7
4535,316,18-Dec-23,10,LinguoSense,Artificial Intelligence,Enterprise,Weekly,3386,Monthly,11,2,69,01/10/2023,0,8,4,Referral,0,15
3219,329,29-Dec-23,12,DeepMindX,Artificial Intelligence,Basic,Daily,4595,Lifetime,18,40,53,09/04/2023,0,1,3,Referral,1,25
4551,331,16-Dec-23,11,PredictEdge,Artificial Intelligence,Free,Monthly,4358,Lifetime,7,29,66,05/06/2023,0,2,3,Email,0,29
4522,333,08-Oct-23,11,PredictEdge,Artificial Intelligence,Enterprise,Weekly,3612,Annual,6,13,58,26/02/2024,0,8,3,Email,1,10
4450,335,21-Dec-22,10,LinguoSense,Artificial Intelligence,Enterprise,Monthly,174,Annual,13,48,81,03/03/2023,0,4,4,Social Media,0,19
4413,336,09-Apr-23,10,LinguoSense,Artificial Intelligence,Basic,Daily,2723,Lifetime,23,9,93,04/01/2024,0,3,2,Social Media,0,16
1467,343,09-Apr-23,12,DeepMindX,Artificial Intelligence,Basic,Monthly,3112,Annual,21,40,83,23/03/2023,0,7,2,Social Media,0,23
4279,352,07-Oct-23,11,PredictEdge,Artificial Intelligence,Basic,Daily,732,Monthly,5,31,67,03/04/2023,0,9,5,Referral,1,23
2806,355,22-Sep-23,10,LinguoSense,Artificial Intelligence,Enterprise,Monthly,4562,Annual,10,12,47,06/08/2023,0,8,4,Referral,0,25
4646,356,18-Jul-23,11,PredictEdge,Artificial Intelligence,Basic,Monthly,4253,Annual,26,27,20,12/08/2023,0,6,2,Advertisement,0,16
3059,361,19-Sep-22,11,PredictEdge,Artificial Intelligence,Basic,Monthly,3965,Monthly,17,26,59,28/11/2023,0,1,5,Advertisement,0,16
3300,363,09-Jan-23,10,LinguoSense,Artificial Intelligence,Pro,Daily,1983,Annual,6,25,82,08/01/2023,1,1,1,Social Media,1,15
1999,368,15-Apr-22,9,NeuroVision,Artificial Intelligence,Basic,Daily,1516,Lifetime,2,44,53,12/08/2023,0,5,5,Social Media,0,7
498,386,06-Jul-23,12,DeepMindX,Artificial Intelligence,Pro,Daily,3992,Lifetime,21,32,62,21/04/2023,0,3,4,Referral,1,19
4988,398,14-Oct-22,11,PredictEdge,Artificial Intelligence,Pro,Daily,2011,Annual,10,39,97,04/10/2023,0,9,4,Email,0,18
4898,401,10-Jun-22,9,NeuroVision,Artificial Intelligence,Pro,Monthly,4293,Annual,6,35,30,03/01/2023,0,6,2,Social Media,0,16
3191,414,16-Aug-22,10,LinguoSense,Artificial Intelligence,Free,Monthly,2858,Monthly,25,32,32,17/03/2023,0,1,2,Advertisement,0,3
4046,425,27-May-23,9,NeuroVision,Artificial Intelligence,Basic,Monthly,236,Monthly,25,40,54,26/05/2023,1,2,5,Referral,1,22
572,434,22-May-23,11,PredictEdge,Artificial Intelligence,Pro,Monthly,3453,Annual,2,6,93,27/04/2023,0,2,2,Advertisement,0,7
2310,436,27-Feb-24,10,LinguoSense,Artificial Intelligence,Free,Daily,3682,Lifetime,5,35,25,02/05/2023,0,2,1,Referral,0,8
2491,441,21-Nov-22,11,PredictEdge,Artificial Intelligence,Basic,Monthly,4515,Annual,2,4,95,25/01/2023,0,9,3,Email,1,20
3134,442,09-Feb-23,12,DeepMindX,Artificial Intelligence,Basic,Daily,4911,Monthly,2,48,73,24/02/2023,0,2,2,Social Media,0,14
590,445,05-Nov-23,9,NeuroVision,Artificial Intelligence,Basic,Monthly,3169,Lifetime,0,35,46,19/09/2023,1,5,5,Advertisement,0,0
314,446,20-May-22,10,LinguoSense,Artificial Intelligence,Free,Monthly,1349,Monthly,27,21,94,24/03/2023,0,4,1,Email,1,24
354,447,12-May-22,12,DeepMindX,Artificial Intelligence,Pro,Daily,783,Lifetime,2,28,78,20/09/2023,0,8,4,Referral,0,3
4844,467,26-Aug-23,12,DeepMindX,Artificial Intelligence,Enterprise,Daily,3986,Monthly,23,24,76,09/12/2023,0,2,4,Direct,0,14
4680,471,02-Aug-23,10,LinguoSense,Artificial Intelligence,Pro,Monthly,2714,Monthly,11,4,45,02/10/2023,1,6,5,Email,0,16
427,473,21-Jul-23,12,DeepMindX,Artificial Intelligence,Basic,Daily,2705,Lifetime,17,18,80,05/11/2023,0,5,1,Social Media,1,1
3517,478,22-Aug-23,12,DeepMindX,Artificial Intelligence,Free,Monthly,4663,Monthly,23,34,64,06/12/2023,0,8,5,Referral,0,23
1018,479,18-Mar-23,9,NeuroVision,Artificial Intelligence,Enterprise,Monthly,2219,Annual,3,23,65,04/01/2024,0,2,5,Referral,1,19
3521,483,03-Nov-22,9,NeuroVision,Artificial Intelligence,Basic,Daily,3819,Lifetime,20,15,70,14/03/2023,1,6,4,Referral,0,21
2274,486,16-Sep-22,9,NeuroVision,Artificial Intelligence,Pro,Monthly,3276,Monthly,17,0,99,30/04/2023,0,5,5,Email,0,13
3503,491,30-May-23,11,PredictEdge,Artificial Intelligence,Free,Weekly,3800,Monthly,19,19,73,05/10/2023,0,6,5,Email,1,25
3411,492,12-Jan-22,9,NeuroVision,Artificial Intelligence,Basic,Monthly,1915,Annual,4,24,49,01/01/2024,1,4,1,Social Media,0,19
3140,494,18-Jul-22,12,DeepMindX,Artificial Intelligence,Basic,Daily,1584,Annual,17,17,48,16/03/2023,0,4,2,Direct,1,18
327,498,14-Mar-23,9,NeuroVision,Artificial Intelligence,Pro,Weekly,1552,Lifetime,4,14,63,11/05/2023,0,9,1,Social Media,0,22
1633,502,03-Feb-23,10,LinguoSense,Artificial Intelligence,Pro,Weekly,351,Monthly,0,33,53,03/07/2023,0,7,5,Social Media,0,22
2194,504,23-Feb-24,9,NeuroVision,Artificial Intelligence,Enterprise,Daily,3782,Monthly,5,24,28,08/08/2023,0,2,4,Direct,1,5
4508,508,05-Aug-23,9,NeuroVision,Artificial Intelligence,Free,Monthly,4692,Annual,27,3,41,08/11/2023,0,5,2,Referral,0,1
1486,510,07-Jul-23,10,LinguoSense,Artificial Intelligence,Basic,Daily,3207,Monthly,0,37,92,20/11/2023,0,7,1,Direct,1,28
3369,515,11-Aug-22,9,NeuroVision,Artificial Intelligence,Enterprise,Daily,2645,Annual,12,34,75,27/01/2024,0,9,1,Advertisement,1,18
4101,519,27-Dec-23,10,LinguoSense,Artificial Intelligence,Basic,Daily,3614,Annual,27,21,25,08/02/2024,0,6,5,Social Media,0,20
2076,524,10-Feb-23,10,LinguoSense,Artificial Intelligence,Pro,Daily,1144,Annual,22,4,73,19/09/2023,1,3,3,Referral,0,8
3063,529,05-Jan-24,12,DeepMindX,Artificial Intelligence,Enterprise,Monthly,4060,Annual,0,6,65,21/01/2024,0,8,3,Referral,0,11
2797,536,08-Mar-23,12,DeepMindX,Artificial Intelligence,Basic,Daily,2587,Annual,7,35,88,27/01/2024,0,1,2,Advertisement,0,2
1768,543,23-Mar-22,9,NeuroVision,Artificial Intelligence,Basic,Daily,785,Annual,22,45,91,06/10/2023,0,8,5,Social Media,0,18
850,548,31-Jul-22,9,NeuroVision,Artificial Intelligence,Enterprise,Weekly,2744,Monthly,2,49,29,18/02/2024,0,7,3,Referral,0,4
1756,556,08-Feb-23,9,NeuroVision,Artificial Intelligence,Pro,Daily,2515,Lifetime,13,48,95,22/09/2023,0,7,5,Social Media,0,17
1566,562,01-Jan-24,12,DeepMindX,Artificial Intelligence,Pro,Daily,2295,Monthly,21,13,99,07/06/2023,0,4,4,Referral,0,10
3771,565,22-Jan-22,11,PredictEdge,Artificial Intelligence,Free,Daily,2905,Lifetime,24,23,97,17/06/2023,1,8,4,Advertisement,0,24
2561,572,02-Jan-22,9,NeuroVision,Artificial Intelligence,Enterprise,Monthly,1171,Lifetime,0,39,86,10/04/2023,1,3,4,Email,0,22
3117,573,13-Jan-22,12,DeepMindX,Artificial Intelligence,Pro,Daily,3904,Annual,18,49,20,03/01/2024,0,2,3,Referral,0,8
1108,574,10-Mar-22,11,PredictEdge,Artificial Intelligence,Pro,Daily,3700,Monthly,7,45,59,15/09/2023,0,4,4,Social Media,1,3
217,576,11-Apr-23,9,NeuroVision,Artificial Intelligence,Pro,Daily,103,Annual,19,41,66,10/10/2023,0,1,3,Email,0,12
3275,579,25-Dec-23,10,LinguoSense,Artificial Intelligence,Enterprise,Weekly,3629,Annual,0,27,82,24/03/2023,0,1,2,Social Media,1,28
3569,592,07-Jul-23,10,LinguoSense,Artificial Intelligence,Free,Monthly,4849,Annual,15,5,59,29/02/2024,1,6,3,Referral,0,21
4275,597,07-Jul-23,12,DeepMindX,Artificial Intelligence,Free,Monthly,3189,Lifetime,4,34,50,08/03/2023,0,9,4,Social Media,0,23
1173,598,05-Jun-22,10,LinguoSense,Artificial Intelligence,Basic,Weekly,3508,Monthly,14,41,65,04/01/2023,0,1,5,Email,0,13
2985,603,05-Jul-23,11,PredictEdge,Artificial Intelligence,Basic,Daily,2521,Annual,0,10,99,01/10/2023,0,1,2,Referral,1,6
3056,609,17-Sep-22,12,DeepMindX,Artificial Intelligence,Enterprise,Monthly,391,Monthly,10,13,49,25/07/2023,1,3,5,Advertisement,0,23
2507,611,17-Apr-23,12,DeepMindX,Artificial Intelligence,Free,Weekly,3811,Lifetime,27,48,44,28/06/2023,0,4,3,Advertisement,1,9
4742,621,25-Apr-23,10,LinguoSense,Artificial Intelligence,Enterprise,Monthly,3881,Monthly,4,17,46,26/02/2023,1,2,4,Email,0,11
4624,623,30-Jul-22,12,DeepMindX,Artificial Intelligence,Free,Monthly,2261,Annual,17,12,73,07/06/2023,0,7,5,Referral,0,18
98,624,15-Mar-22,12,DeepMindX,Artificial Intelligence,Basic,Monthly,3494,Annual,1,2,46,15/05/2023,0,7,4,Social Media,0,10
3559,628,18-Aug-22,12,DeepMindX,Artificial Intelligence,Enterprise,Daily,4444,Monthly,8,11,30,28/07/2023,1,3,1,Advertisement,1,10
2033,632,30-Aug-23,11,PredictEdge,Artificial Intelligence,Free,Monthly,4334,Lifetime,18,18,93,10/08/2023,0,4,5,Social Media,0,11
530,634,12-Oct-23,12,DeepMindX,Artificial Intelligence,Pro,Monthly,505,Lifetime,17,14,40,28/04/2023,0,3,1,Direct,0,24
402,637,29-Jun-22,10,LinguoSense,Artificial Intelligence,Pro,Daily,2323,Annual,18,39,74,02/02/2023,1,8,4,Referral,1,20
960,649,16-Sep-22,10,LinguoSense,Artificial Intelligence,Enterprise,Weekly,1696,Lifetime,20,34,64,04/09/2023,0,7,2,Social Media,0,20
3609,654,16-Apr-22,11,PredictEdge,Artificial Intelligence,Enterprise,Daily,741,Monthly,16,9,87,12/02/2024,0,3,2,Advertisement,1,16
4839,665,25-Jan-24,10,LinguoSense,Artificial Intelligence,Free,Weekly,3644,Lifetime,24,21,62,19/12/2023,0,3,3,Social Media,0,9
1659,687,20-Jul-22,11,PredictEdge,Artificial Intelligence,Basic,Weekly,788,Annual,3,26,32,06/01/2024,0,7,4,Advertisement,0,0
1947,698,23-Jan-23,10,LinguoSense,Artificial Intelligence,Pro,Weekly,4206,Annual,15,14,91,25/04/2023,1,9,4,Direct,0,5
4583,705,21-Dec-23,10,LinguoSense,Artificial Intelligence,Free,Weekly,3829,Lifetime,14,46,92,16/02/2023,0,6,1,Email,1,5
3931,719,13-Aug-23,9,NeuroVision,Artificial Intelligence,Free,Weekly,2442,Lifetime,7,15,86,20/03/2023,0,6,1,Social Media,1,4
1483,721,27-Mar-23,9,NeuroVision,Artificial Intelligence,Enterprise,Weekly,146,Monthly,1,24,90,01/05/2023,0,7,4,Email,0,16
3010,728,29-Jun-23,10,LinguoSense,Artificial Intelligence,Basic,Monthly,4117,Lifetime,21,26,79,29/08/2023,0,3,1,Referral,0,4
4279,733,01-Mar-24,10,LinguoSense,Artificial Intelligence,Enterprise,Daily,1813,Annual,9,27,70,19/01/2023,0,5,2,Referral,0,15
1992,734,14-Mar-23,12,DeepMindX,Artificial Intelligence,Pro,Daily,2889,Annual,0,18,47,07/12/2023,0,8,5,Email,0,5
905,737,12-Aug-22,9,NeuroVision,Artificial Intelligence,Free,Daily,3292,Monthly,3,45,86,24/02/2024,1,8,2,Direct,0,17
2834,742,21-Dec-23,11,PredictEdge,Artificial Intelligence,Pro,Monthly,320,Lifetime,6,10,27,08/08/2023,0,3,3,Social Media,1,2
920,743,28-Oct-23,11,PredictEdge,Artificial Intelligence,Free,Daily,4520,Lifetime,28,43,40,05/01/2023,0,1,2,Advertisement,0,29
3582,769,28-Jan-22,10,LinguoSense,Artificial Intelligence,Enterprise,Weekly,1234,Monthly,8,32,80,06/06/2023,0,3,3,Email,0,25
1995,772,03-Jan-23,9,NeuroVision,Artificial Intelligence,Basic,Monthly,3507,Monthly,10,31,91,10/05/2023,0,8,3,Advertisement,0,13
4652,791,12-Aug-22,10,LinguoSense,Artificial Intelligence,Enterprise,Daily,417,Lifetime,22,37,31,09/04/2023,1,7,5,Email,1,17
2567,796,27-Aug-23,12,DeepMindX,Artificial Intelligence,Enterprise,Daily,897,Monthly,5,43,72,11/05/2023,1,1,4,Advertisement,0,20
3681,801,04-Dec-22,12,DeepMindX,Artificial Intelligence,Pro,Daily,4895,Lifetime,13,13,75,24/05/2023,0,3,3,Direct,0,24
2864,819,14-Feb-22,11,PredictEdge,Artificial Intelligence,Basic,Monthly,594,Annual,14,40,40,04/07/2023,0,2,1,Social Media,0,23
4972,821,22-Feb-22,11,PredictEdge,Artificial Intelligence,Basic,Weekly,236,Lifetime,9,10,90,27/06/2023,0,4,3,Advertisement,1,21
3967,825,23-May-23,12,DeepMindX,Artificial Intelligence,Basic,Daily,2897,Monthly,24,19,25,19/08/2023,0,7,2,Social Media,0,20
3844,835,11-Jul-23,12,DeepMindX,Artificial Intelligence,Basic,Weekly,3022,Monthly,8,20,25,31/05/2023,0,5,3,Direct,0,29
1783,838,12-Sep-22,11,PredictEdge,Artificial Intelligence,Free,Daily,4362,Annual,15,33,56,12/06/2023,0,9,1,Email,0,7
4231,846,16-Dec-23,12,DeepMindX,Artificial Intelligence,Free,Monthly,3219,Monthly,13,28,80,20/01/2023,0,3,4,Direct,0,10
2225,852,06-Mar-22,12,DeepMindX,Artificial Intelligence,Enterprise,Monthly,4796,Annual,21,32,28,22/05/2023,0,3,5,Social Media,0,23
2741,856,02-Mar-22,10,LinguoSense,Artificial Intelligence,Enterprise,Daily,4834,Monthly,26,4,71,30/10/2023,0,9,2,Referral,0,12
2162,857,01-Jul-22,10,LinguoSense,Artificial Intelligence,Enterprise,Monthly,4833,Annual,3,44,57,05/07/2023,0,5,5,Direct,0,13
1389,858,08-Nov-22,10,LinguoSense,Artificial Intelligence,Free,Monthly,3471,Monthly,28,22,45,20/01/2024,0,9,2,Email,0,5
1347,861,09-Feb-22,11,PredictEdge,Artificial Intelligence,Basic,Daily,882,Lifetime,14,38,58,10/08/2023,0,9,4,Advertisement,1,9
4695,862,13-Feb-23,12,DeepMindX,Artificial Intelligence,Free,Monthly,2218,Annual,15,48,91,12/11/2023,0,4,3,Social Media,1,9
4070,864,07-Feb-22,10,LinguoSense,Artificial Intelligence,Pro,Weekly,3432,Annual,7,11,95,19/04/2023,0,1,2,Email,0,6
1367,865,08-Nov-23,12,DeepMindX,Artificial Intelligence,Free,Monthly,392,Lifetime,14,13,84,20/02/2024,0,3,3,Referral,1,10
3760,875,04-Apr-23,10,LinguoSense,Artificial Intelligence,Basic,Monthly,1578,Monthly,21,35,70,11/01/2023,0,6,3,Email,0,14
4741,877,30-Oct-22,11,PredictEdge,Artificial Intelligence,Basic,Weekly,209,Annual,8,14,87,01/07/2023,0,7,4,Referral,0,9
2622,879,10-Oct-22,11,PredictEdge,Artificial Intelligence,Enterprise,Monthly,4968,Monthly,7,13,91,16/12/2023,1,3,1,Social Media,0,9
2116,880,23-Feb-23,12,DeepMindX,Artificial Intelligence,Enterprise,Weekly,3761,Lifetime,10,15,72,03/12/2023,0,2,2,Social Media,1,29
4619,886,25-Sep-22,10,LinguoSense,Artificial Intelligence,Pro,Daily,1650,Lifetime,0,0,27,30/10/2023,1,3,2,Email,1,22
3299,888,11-Dec-23,10,LinguoSense,Artificial Intelligence,Pro,Weekly,3880,Lifetime,13,26,40,22/08/2023,1,8,5,Referral,0,25
909,889,17-Aug-22,10,LinguoSense,Artificial Intelligence,Enterprise,Weekly,2641,Monthly,24,25,27,05/04/2023,0,6,5,Direct,0,24
691,895,02-May-23,11,PredictEdge,Artificial Intelligence,Enterprise,Daily,1567,Annual,28,8,37,09/01/2024,0,4,4,Referral,0,29
4981,897,03-Jun-23,12,DeepMindX,Artificial Intelligence,Free,Monthly,3119,Monthly,10,20,72,06/04/2023,0,1,3,Direct,1,12
1312,899,11-Dec-23,12,DeepMindX,Artificial Intelligence,Basic,Monthly,2560,Lifetime,3,7,59,04/05/2023,0,2,4,Email,0,0
2892,902,19-Mar-23,10,LinguoSense,Artificial Intelligence,Free,Monthly,2458,Annual,5,4,21,14/06/2023,1,9,5,Email,0,22
2560,903,15-Jan-24,11,PredictEdge,Artificial Intelligence,Basic,Daily,710,Monthly,4,27,74,24/04/2023,0,8,2,Referral,1,6
101,906,10-Aug-22,9,NeuroVision,Artificial Intelligence,Basic,Weekly,2558,Monthly,21,20,41,11/08/2023,0,7,5,Direct,0,1
2492,909,15-May-22,9,NeuroVision,Artificial Intelligence,Pro,Monthly,352,Lifetime,24,8,42,02/06/2023,0,9,5,Social Media,1,17
908,913,06-Jul-22,12,DeepMindX,Artificial Intelligence,Pro,Monthly,2507,Monthly,8,23,94,22/06/2023,0,5,1,Email,0,14
1293,917,28-Sep-23,12,DeepMindX,Artificial Intelligence,Enterprise,Daily,2197,Monthly,11,13,37,15/02/2023,0,9,3,Advertisement,1,18
