Customer_ID,Order_ID,Subscription_Date,Product_ID,Product_Name,Category,Subscription_Type,Usage_Frequency,Revenue_Per_Customer,Payment_Plan,Discount_Applied,Support_Tickets,Feature_Adoption,Last_Login,Churn_Status,Customer_Tenure,Customer_Satisfaction,Marketing_Channel,Contract_Renewal,Num_Logins_Last_Month
4757,73,30/06/2023 00:00,3,SyncVault,SaaS,Basic,Weekly,2609,Lifetime,1,10,92,08/02/2023,0,6,5,Direct,0,24
448,90,18/04/2022 00:00,1,CognitiveFlow,SaaS,Basic,Weekly,850,Annual,1,18,89,24/12/2023,0,3,2,Social Media,1,19
80,92,16/11/2023 00:00,4,PulseDesk,SaaS,Enterprise,Daily,1207,Monthly,27,44,62,10/12/2023,0,3,5,Referral,0,19
366,103,07/01/2022 00:00,3,SyncVault,SaaS,Enterprise,Monthly,1638,Monthly,18,41,69,05/02/2024,1,9,5,Direct,1,6
2202,106,16/12/2023 00:00,2,TaskGenius,SaaS,Pro,Daily,2326,Lifetime,0,4,86,13/01/2023,0,5,5,Social Media,0,0
4290,117,30/12/2022 00:00,4,PulseDesk,SaaS,Basic,Daily,1381,Monthly,10,40,74,21/07/2023,0,3,1,Email,0,15
1243,124,03/02/2024 00:00,3,SyncVault,SaaS,Free,Daily,768,Annual,16,37,60,21/01/2024,0,3,5,Social Media,1,15
2856,130,10/01/2022 00:00,2,TaskGenius,SaaS,Enterprise,Weekly,875,Annual,23,45,44,22/11/2023,0,5,4,Email,0,27
1508,148,28/04/2022 00:00,3,SyncVault,SaaS,Free,Daily,1395,Annual,18,36,89,21/01/2024,0,4,2,Direct,0,9
1671,156,12/04/2022 00:00,4,PulseDesk,SaaS,Pro,Weekly,1154,Lifetime,19,19,57,22/04/2023,1,7,1,Referral,0,4
1659,159,10/01/2024 00:00,2,TaskGenius,SaaS,Free,Monthly,4913,Annual,29,23,73,01/04/2023,0,5,1,Advertisement,1,0
161,173,23/06/2023 00:00,3,SyncVault,SaaS,Basic,Weekly,4359,Annual,9,26,53,24/01/2024,0,9,5,Direct,0,4
3437,175,21/02/2023 00:00,3,SyncVault,SaaS,Pro,Weekly,4794,Monthly,10,7,82,20/05/2023,0,6,5,Email,0,26
1749,177,18/11/2022 00:00,4,PulseDesk,SaaS,Basic,Monthly,1016,Monthly,6,20,66,14/05/2023,0,9,4,Direct,0,17
1981,179,24/02/2024 00:00,2,TaskGenius,SaaS,Free,Monthly,3347,Annual,13,15,53,01/04/2023,0,6,4,Advertisement,0,12
1324,181,04/06/2022 00:00,2,TaskGenius,SaaS,Enterprise,Monthly,4671,Lifetime,1,34,30,15/02/2024,0,8,4,Referral,1,11
2972,190,31/03/2023 00:00,2,TaskGenius,SaaS,Pro,Daily,1771,Monthly,22,8,27,21/08/2023,0,1,2,Direct,1,4
3499,195,13/06/2022 00:00,3,SyncVault,SaaS,Pro,Monthly,1139,Annual,13,34,74,06/07/2023,0,7,5,Direct,1,25
4358,199,22/04/2023 00:00,2,TaskGenius,SaaS,Free,Weekly,875,Annual,5,20,71,05/01/2024,0,1,2,Direct,0,7
952,200,11/07/2022 00:00,4,PulseDesk,SaaS,Free,Daily,1178,Monthly,26,1,63,04/03/2023,1,7,5,Direct,1,23
2865,211,14/07/2022 00:00,4,PulseDesk,SaaS,Enterprise,Monthly,1845,Lifetime,16,45,56,30/12/2023,0,8,3,Advertisement,1,13
3863,212,30/07/2022 00:00,4,PulseDesk,SaaS,Pro,Weekly,2588,Annual,12,9,81,24/01/2023,0,5,4,Referral,0,3
1475,213,01/05/2023 00:00,4,PulseDesk,SaaS,Basic,Monthly,3632,Lifetime,28,14,45,26/02/2023,0,3,5,Advertisement,1,26
4817,214,19/05/2022 00:00,2,TaskGenius,SaaS,Basic,Monthly,4655,Monthly,4,19,99,02/11/2023,0,6,4,Email,0,21
3669,217,29/05/2023 00:00,1,CognitiveFlow,SaaS,Pro,Monthly,4445,Monthly,7,9,66,18/06/2023,0,1,5,Direct,1,14
1657,219,12/08/2023 00:00,2,TaskGenius,SaaS,Enterprise,Weekly,4972,Monthly,24,40,31,18/11/2023,1,6,3,Direct,1,8
1544,220,15/12/2022 00:00,2,TaskGenius,SaaS,Basic,Daily,95,Annual,11,34,57,08/08/2023,1,3,2,Referral,1,0
817,221,15/05/2023 00:00,3,SyncVault,SaaS,Pro,Daily,2135,Lifetime,23,34,73,23/10/2023,0,7,1,Direct,1,28
3516,223,22/05/2023 00:00,3,SyncVault,SaaS,Basic,Monthly,986,Monthly,13,17,77,11/05/2023,1,1,5,Direct,1,4
1071,225,06/02/2023 00:00,2,TaskGenius,SaaS,Basic,Monthly,2520,Monthly,18,3,20,30/12/2023,0,8,4,Advertisement,0,29
4462,228,29/04/2022 00:00,1,CognitiveFlow,SaaS,Free,Monthly,618,Monthly,0,40,86,18/12/2023,0,5,4,Social Media,1,27
3148,230,19/03/2022 00:00,4,PulseDesk,SaaS,Free,Daily,497,Monthly,3,20,70,11/02/2024,0,3,2,Advertisement,0,5
1989,232,10/07/2022 00:00,4,PulseDesk,SaaS,Free,Daily,1095,Monthly,25,48,64,26/06/2023,0,8,2,Social Media,0,13
2904,236,03/11/2022 00:00,3,SyncVault,SaaS,Pro,Daily,3803,Monthly,14,48,52,03/09/2023,0,2,1,Email,0,24
3088,244,22/01/2022 00:00,3,SyncVault,SaaS,Enterprise,Daily,4943,Monthly,19,7,74,05/11/2023,0,9,2,Social Media,1,3
4677,245,24/07/2023 00:00,1,CognitiveFlow,SaaS,Basic,Daily,4260,Monthly,17,38,97,19/11/2023,0,1,3,Social Media,0,10
3009,246,17/10/2022 00:00,4,PulseDesk,SaaS,Basic,Daily,1571,Lifetime,2,6,65,07/04/2023,0,8,5,Referral,0,27
2775,249,17/12/2023 00:00,3,SyncVault,SaaS,Pro,Monthly,3823,Lifetime,21,49,77,22/09/2023,0,7,3,Social Media,1,3
3458,250,07/06/2022 00:00,1,CognitiveFlow,SaaS,Free,Daily,4633,Annual,6,39,33,04/09/2023,0,7,2,Direct,0,5
3534,252,17/01/2023 00:00,4,PulseDesk,SaaS,Enterprise,Weekly,4946,Annual,10,24,39,08/10/2023,0,5,5,Advertisement,0,7
1629,254,20/09/2022 00:00,1,CognitiveFlow,SaaS,Pro,Monthly,2768,Lifetime,15,37,47,03/01/2024,1,3,3,Email,1,5
3151,258,19/05/2022 00:00,1,CognitiveFlow,SaaS,Pro,Monthly,771,Monthly,12,3,94,14/10/2023,0,2,5,Social Media,1,27
1739,270,11/06/2022 00:00,4,PulseDesk,SaaS,Pro,Weekly,2238,Annual,3,33,77,19/02/2024,1,9,4,Referral,0,9
1711,279,22/11/2022 00:00,4,PulseDesk,SaaS,Basic,Daily,118,Lifetime,22,18,73,30/05/2023,0,5,4,Social Media,0,17
4688,284,26/01/2023 00:00,4,PulseDesk,SaaS,Basic,Weekly,957,Lifetime,5,39,25,03/11/2023,0,6,4,Social Media,0,21
573,287,13/02/2022 00:00,4,PulseDesk,SaaS,Pro,Monthly,4826,Monthly,28,23,89,20/02/2023,0,6,4,Social Media,1,11
3986,289,02/10/2023 00:00,3,SyncVault,SaaS,Free,Daily,1236,Annual,4,19,88,19/01/2024,1,6,1,Social Media,1,20
2825,295,27/03/2023 00:00,1,CognitiveFlow,SaaS,Pro,Weekly,1859,Lifetime,26,23,97,14/12/2023,0,5,5,Email,1,10
1126,297,09/01/2022 00:00,2,TaskGenius,SaaS,Enterprise,Monthly,2413,Lifetime,7,47,75,13/10/2023,0,5,5,Referral,0,3
1661,299,20/03/2023 00:00,3,SyncVault,SaaS,Basic,Monthly,726,Annual,2,28,32,15/04/2023,0,7,5,Direct,1,5
1383,301,24/04/2022 00:00,2,TaskGenius,SaaS,Enterprise,Monthly,700,Monthly,14,23,28,30/09/2023,0,3,5,Advertisement,1,3
3809,307,09/12/2023 00:00,1,CognitiveFlow,SaaS,Basic,Daily,3245,Annual,8,7,49,19/10/2023,0,9,1,Email,1,4
2706,309,21/08/2022 00:00,1,CognitiveFlow,SaaS,Pro,Daily,560,Monthly,3,16,59,14/11/2023,1,1,2,Referral,0,20
4649,324,03/08/2023 00:00,2,TaskGenius,SaaS,Basic,Weekly,1494,Monthly,2,8,52,11/02/2023,0,1,1,Social Media,1,18
2951,326,22/01/2024 00:00,3,SyncVault,SaaS,Pro,Weekly,2572,Annual,10,10,96,17/05/2023,0,8,1,Direct,0,29
1005,327,10/10/2023 00:00,1,CognitiveFlow,SaaS,Enterprise,Monthly,881,Annual,14,14,77,29/01/2023,0,2,4,Direct,0,21
4013,332,19/12/2023 00:00,3,SyncVault,SaaS,Free,Weekly,4079,Lifetime,3,36,70,08/01/2024,0,8,3,Referral,1,2
3897,339,22/09/2022 00:00,4,PulseDesk,SaaS,Enterprise,Daily,1884,Annual,12,33,66,13/06/2023,0,9,5,Social Media,0,21
4583,341,21/10/2022 00:00,3,SyncVault,SaaS,Free,Monthly,478,Annual,29,40,73,25/05/2023,0,9,3,Advertisement,0,27
3699,347,16/11/2023 00:00,1,CognitiveFlow,SaaS,Pro,Monthly,4685,Annual,6,37,85,13/01/2024,0,3,4,Social Media,0,28
1742,350,11/08/2022 00:00,4,PulseDesk,SaaS,Free,Daily,2587,Lifetime,6,21,39,28/04/2023,0,8,3,Email,0,5
2188,357,15/06/2022 00:00,1,CognitiveFlow,SaaS,Free,Weekly,2373,Monthly,10,37,79,28/03/2023,1,9,4,Social Media,0,17
382,359,25/09/2023 00:00,3,SyncVault,SaaS,Pro,Daily,4794,Lifetime,18,4,99,15/04/2023,0,2,2,Social Media,0,15
1980,360,03/10/2022 00:00,2,TaskGenius,SaaS,Basic,Weekly,926,Annual,24,10,83,15/10/2023,0,3,4,Advertisement,0,11
4845,367,30/12/2022 00:00,4,PulseDesk,SaaS,Free,Weekly,1133,Lifetime,21,23,53,24/03/2023,0,8,1,Advertisement,0,23
2937,373,11/07/2022 00:00,4,PulseDesk,SaaS,Pro,Daily,1259,Annual,27,29,80,16/03/2023,0,7,1,Social Media,0,6
2765,380,31/12/2023 00:00,3,SyncVault,SaaS,Enterprise,Monthly,1416,Monthly,13,46,68,06/01/2024,0,3,2,Direct,1,3
1618,385,17/07/2023 00:00,4,PulseDesk,SaaS,Free,Monthly,3928,Annual,14,5,93,17/12/2023,1,5,2,Advertisement,0,16
1403,389,30/05/2023 00:00,1,CognitiveFlow,SaaS,Basic,Monthly,4712,Annual,22,35,75,18/12/2023,0,3,1,Social Media,0,25
3356,392,15/12/2022 00:00,2,TaskGenius,SaaS,Pro,Daily,2778,Lifetime,7,12,23,14/12/2023,0,1,5,Email,0,23
3320,393,21/05/2022 00:00,4,PulseDesk,SaaS,Pro,Monthly,2018,Lifetime,27,30,73,03/11/2023,0,8,1,Social Media,1,18
3408,404,07/11/2022 00:00,1,CognitiveFlow,SaaS,Pro,Weekly,4618,Annual,25,44,55,29/07/2023,1,2,2,Referral,0,9
4068,417,28/08/2023 00:00,3,SyncVault,SaaS,Basic,Monthly,4058,Lifetime,7,0,33,26/10/2023,1,1,5,Email,1,1
1613,420,09/03/2022 00:00,2,TaskGenius,SaaS,Pro,Monthly,4159,Lifetime,15,17,81,16/02/2024,0,7,4,Referral,0,19
4602,426,13/06/2023 00:00,1,CognitiveFlow,SaaS,Enterprise,Weekly,682,Monthly,20,49,20,07/02/2024,0,7,4,Email,1,9
2681,431,05/12/2023 00:00,3,SyncVault,SaaS,Pro,Weekly,476,Monthly,23,10,79,31/05/2023,0,5,4,Direct,0,2
471,443,13/06/2022 00:00,2,TaskGenius,SaaS,Basic,Daily,1348,Annual,13,6,44,20/11/2023,0,9,3,Social Media,0,12
714,444,28/02/2022 00:00,4,PulseDesk,SaaS,Basic,Weekly,1868,Annual,5,1,61,21/11/2023,0,4,5,Referral,0,24
4266,454,08/04/2023 00:00,3,SyncVault,SaaS,Pro,Weekly,3709,Monthly,23,32,88,02/07/2023,0,8,1,Advertisement,1,17
1250,456,27/04/2023 00:00,2,TaskGenius,SaaS,Enterprise,Daily,3396,Lifetime,16,5,51,30/04/2023,0,6,3,Email,0,11
202,461,13/07/2022 00:00,3,SyncVault,SaaS,Enterprise,Monthly,311,Lifetime,10,25,66,03/05/2023,0,6,2,Direct,0,23
3055,463,21/07/2022 00:00,1,CognitiveFlow,SaaS,Free,Weekly,1875,Annual,20,13,54,10/02/2024,0,6,1,Social Media,1,29
3473,464,16/10/2023 00:00,3,SyncVault,SaaS,Free,Daily,2388,Annual,19,43,33,18/11/2023,0,4,3,Email,0,11
2757,489,22/02/2022 00:00,2,TaskGenius,SaaS,Basic,Monthly,112,Monthly,17,26,99,03/10/2023,0,6,3,Social Media,0,21
4712,493,12/04/2022 00:00,2,TaskGenius,SaaS,Basic,Weekly,4249,Annual,5,15,95,14/01/2024,0,6,2,Advertisement,0,26
3570,496,16/12/2022 00:00,4,PulseDesk,SaaS,Free,Monthly,508,Monthly,0,25,82,17/04/2023,1,1,1,Social Media,1,25
3746,500,31/08/2022 00:00,1,CognitiveFlow,SaaS,Free,Daily,1126,Annual,20,4,98,22/07/2023,0,2,4,Email,0,17
4402,503,13/03/2022 00:00,2,TaskGenius,SaaS,Pro,Monthly,3175,Monthly,26,35,66,10/08/2023,0,1,4,Referral,0,21
1741,507,17/01/2023 00:00,2,TaskGenius,SaaS,Basic,Daily,882,Lifetime,4,41,87,04/04/2023,0,7,4,Referral,1,14
4931,509,14/01/2023 00:00,2,TaskGenius,SaaS,Enterprise,Weekly,1241,Lifetime,9,19,72,11/04/2023,0,4,1,Email,1,15
2537,521,25/03/2023 00:00,3,SyncVault,SaaS,Pro,Weekly,1758,Annual,16,23,32,02/01/2024,1,5,2,Direct,1,9
4559,523,19/06/2023 00:00,3,SyncVault,SaaS,Pro,Weekly,1316,Lifetime,15,7,57,26/01/2023,0,6,2,Social Media,1,27
153,525,21/09/2022 00:00,1,CognitiveFlow,SaaS,Basic,Weekly,3598,Lifetime,17,5,39,18/03/2023,0,5,3,Direct,0,4
395,526,14/04/2023 00:00,1,CognitiveFlow,SaaS,Enterprise,Daily,4774,Monthly,19,39,73,06/01/2023,0,5,1,Direct,0,19
1823,533,27/12/2022 00:00,2,TaskGenius,SaaS,Enterprise,Monthly,1563,Monthly,23,31,85,12/07/2023,0,9,3,Advertisement,0,11
3221,537,02/09/2022 00:00,3,SyncVault,SaaS,Pro,Monthly,4693,Annual,1,38,78,04/03/2023,0,8,4,Direct,1,5
2041,538,24/01/2022 00:00,3,SyncVault,SaaS,Pro,Monthly,3198,Lifetime,21,40,90,04/02/2023,0,8,5,Referral,1,2
650,541,30/10/2022 00:00,4,PulseDesk,SaaS,Free,Daily,2064,Lifetime,27,8,75,12/10/2023,0,5,5,Email,0,1
3564,542,09/03/2022 00:00,4,PulseDesk,SaaS,Enterprise,Weekly,928,Lifetime,11,17,79,02/09/2023,0,7,4,Direct,0,27
1417,544,17/10/2022 00:00,4,PulseDesk,SaaS,Basic,Daily,779,Monthly,15,5,56,07/08/2023,0,1,2,Email,0,9
900,551,28/08/2022 00:00,1,CognitiveFlow,SaaS,Basic,Monthly,2265,Lifetime,11,5,39,09/02/2024,0,6,1,Advertisement,0,0
297,554,24/11/2023 00:00,3,SyncVault,SaaS,Basic,Weekly,1006,Lifetime,22,46,62,11/02/2023,0,2,4,Email,1,21
2691,555,01/02/2022 00:00,4,PulseDesk,SaaS,Enterprise,Monthly,4392,Annual,10,21,61,16/10/2023,0,4,1,Advertisement,1,6
2630,557,01/02/2022 00:00,4,PulseDesk,SaaS,Free,Daily,2917,Lifetime,26,37,27,29/02/2024,0,9,1,Direct,1,6
1865,558,12/02/2024 00:00,3,SyncVault,SaaS,Pro,Weekly,4126,Lifetime,21,30,45,20/03/2023,0,1,1,Social Media,1,12
1845,580,23/02/2022 00:00,3,SyncVault,SaaS,Free,Daily,3102,Monthly,22,9,24,16/10/2023,0,1,4,Direct,0,25
2970,582,29/09/2023 00:00,3,SyncVault,SaaS,Free,Monthly,2468,Monthly,5,19,41,14/05/2023,0,5,2,Email,0,18
40,590,06/12/2022 00:00,3,SyncVault,SaaS,Enterprise,Monthly,664,Annual,25,44,39,04/06/2023,0,9,3,Direct,0,13
4782,601,15/04/2023 00:00,4,PulseDesk,SaaS,Pro,Monthly,747,Monthly,11,32,21,04/03/2023,0,4,2,Referral,1,1
3898,602,05/10/2023 00:00,4,PulseDesk,SaaS,Enterprise,Weekly,744,Lifetime,5,12,39,17/09/2023,0,3,2,Referral,1,8
1149,618,15/09/2022 00:00,3,SyncVault,SaaS,Free,Weekly,4522,Monthly,16,45,88,04/09/2023,0,2,1,Referral,0,19
1909,619,17/01/2022 00:00,3,SyncVault,SaaS,Free,Monthly,3162,Monthly,29,12,60,20/10/2023,0,4,1,Social Media,1,12
2102,625,11/09/2023 00:00,2,TaskGenius,SaaS,Free,Daily,1468,Lifetime,18,45,68,29/04/2023,1,8,4,Social Media,1,19
1727,627,22/12/2023 00:00,4,PulseDesk,SaaS,Enterprise,Weekly,224,Annual,14,44,32,12/02/2023,0,8,3,Referral,0,5
2727,630,20/04/2023 00:00,3,SyncVault,SaaS,Pro,Daily,1388,Monthly,12,26,56,27/12/2023,1,8,3,Direct,0,4
4074,638,06/05/2022 00:00,4,PulseDesk,SaaS,Basic,Daily,2496,Annual,25,11,98,31/03/2023,0,5,5,Advertisement,0,10
455,640,09/03/2022 00:00,1,CognitiveFlow,SaaS,Free,Daily,2963,Annual,15,42,46,17/09/2023,0,2,2,Advertisement,0,9
3446,641,14/01/2023 00:00,2,TaskGenius,SaaS,Pro,Monthly,882,Annual,8,12,57,08/02/2024,1,6,5,Referral,0,6
4353,650,29/05/2022 00:00,3,SyncVault,SaaS,Free,Daily,4874,Monthly,11,3,62,25/10/2023,0,7,5,Email,0,19
953,656,07/02/2022 00:00,2,TaskGenius,SaaS,Basic,Daily,518,Annual,28,48,86,06/04/2023,0,6,3,Social Media,0,11
338,660,14/04/2023 00:00,2,TaskGenius,SaaS,Enterprise,Weekly,3485,Monthly,26,14,67,31/01/2023,0,7,1,Advertisement,0,8
2895,669,19/02/2024 00:00,4,PulseDesk,SaaS,Enterprise,Daily,2554,Annual,16,27,32,23/03/2023,0,5,3,Email,0,7
392,676,22/02/2023 00:00,2,TaskGenius,SaaS,Free,Weekly,4274,Monthly,28,43,41,04/12/2023,1,6,1,Referral,0,1
4887,680,07/07/2022 00:00,3,SyncVault,SaaS,Enterprise,Daily,1435,Annual,0,0,30,20/02/2023,0,9,2,Social Media,0,2
4478,700,15/08/2023 00:00,2,TaskGenius,SaaS,Pro,Monthly,588,Lifetime,7,17,99,16/07/2023,0,5,1,Social Media,0,14
1720,702,22/10/2023 00:00,3,SyncVault,SaaS,Free,Daily,1505,Annual,0,35,52,13/07/2023,0,8,3,Social Media,0,12
4539,704,03/03/2022 00:00,1,CognitiveFlow,SaaS,Enterprise,Weekly,1800,Annual,26,17,82,23/10/2023,0,8,1,Advertisement,0,17
4530,708,13/08/2023 00:00,1,CognitiveFlow,SaaS,Free,Daily,3061,Annual,15,47,82,24/04/2023,0,2,1,Social Media,1,3
2241,713,14/12/2023 00:00,3,SyncVault,SaaS,Pro,Daily,4026,Monthly,0,28,71,16/05/2023,0,7,5,Social Media,1,8
2727,714,20/04/2023 00:00,1,CognitiveFlow,SaaS,Basic,Daily,750,Annual,11,34,58,03/02/2024,1,5,1,Social Media,1,21
2740,715,19/06/2022 00:00,2,TaskGenius,SaaS,Basic,Weekly,2862,Monthly,18,45,74,24/02/2024,0,9,4,Advertisement,0,29
4267,718,02/02/2024 00:00,4,PulseDesk,SaaS,Basic,Daily,844,Annual,23,8,30,26/07/2023,0,5,3,Advertisement,0,13
2633,720,17/09/2023 00:00,1,CognitiveFlow,SaaS,Pro,Weekly,2511,Annual,25,42,92,29/03/2023,0,7,2,Direct,0,1
897,738,09/02/2023 00:00,1,CognitiveFlow,SaaS,Pro,Weekly,545,Monthly,2,2,91,30/01/2024,0,6,5,Direct,0,29
4899,741,10/03/2022 00:00,1,CognitiveFlow,SaaS,Pro,Daily,1346,Lifetime,7,36,53,01/09/2023,0,2,1,Social Media,0,23
2010,749,10/09/2023 00:00,3,SyncVault,SaaS,Enterprise,Monthly,2499,Annual,9,11,50,19/08/2023,0,7,4,Advertisement,0,28
1036,751,14/12/2023 00:00,2,TaskGenius,SaaS,Free,Daily,1986,Monthly,3,19,43,10/07/2023,0,2,4,Social Media,1,10
4392,756,05/08/2023 00:00,4,PulseDesk,SaaS,Enterprise,Weekly,363,Monthly,27,5,61,04/02/2023,0,6,5,Direct,0,8
4906,759,02/12/2022 00:00,4,PulseDesk,SaaS,Basic,Daily,574,Monthly,23,41,34,15/02/2024,0,4,5,Advertisement,0,3
4117,770,29/08/2022 00:00,2,TaskGenius,SaaS,Free,Weekly,1262,Lifetime,17,26,36,29/03/2023,0,6,5,Email,1,17
3328,773,18/10/2022 00:00,4,PulseDesk,SaaS,Basic,Daily,4418,Annual,19,35,37,17/03/2023,0,2,1,Email,0,18
4005,774,28/02/2022 00:00,3,SyncVault,SaaS,Basic,Monthly,4364,Lifetime,24,44,72,12/09/2023,0,1,2,Social Media,0,24
1586,775,07/10/2023 00:00,1,CognitiveFlow,SaaS,Free,Monthly,4914,Monthly,11,2,22,25/02/2024,0,7,5,Advertisement,1,6
3203,777,13/03/2023 00:00,1,CognitiveFlow,SaaS,Enterprise,Daily,3476,Annual,18,6,28,16/10/2023,0,5,2,Email,0,28
3092,779,06/02/2023 00:00,4,PulseDesk,SaaS,Pro,Weekly,3499,Monthly,9,28,59,03/02/2024,0,6,1,Referral,0,22
2320,780,11/07/2023 00:00,3,SyncVault,SaaS,Free,Monthly,1056,Monthly,25,39,90,15/09/2023,0,5,3,Direct,1,17
1874,782,04/06/2022 00:00,2,TaskGenius,SaaS,Enterprise,Daily,1748,Lifetime,22,43,94,29/10/2023,1,6,4,Advertisement,0,21
4067,795,22/08/2022 00:00,3,SyncVault,SaaS,Enterprise,Monthly,2199,Monthly,26,11,82,01/12/2023,0,3,1,Advertisement,0,9
2459,802,10/02/2022 00:00,1,CognitiveFlow,SaaS,Free,Monthly,1421,Lifetime,8,36,46,05/02/2023,1,5,2,Advertisement,1,11
973,817,17/06/2023 00:00,3,SyncVault,SaaS,Enterprise,Monthly,4819,Annual,9,38,74,05/02/2024,0,6,4,Social Media,0,6
3587,823,24/09/2022 00:00,4,PulseDesk,SaaS,Enterprise,Monthly,2520,Annual,4,14,66,09/07/2023,0,6,2,Referral,0,3
3596,824,08/05/2023 00:00,1,CognitiveFlow,SaaS,Free,Monthly,984,Lifetime,25,29,68,08/04/2023,0,3,4,Advertisement,0,8
2860,826,29/10/2023 00:00,1,CognitiveFlow,SaaS,Free,Weekly,4595,Lifetime,6,44,98,12/02/2023,0,8,2,Advertisement,1,21
488,827,03/10/2023 00:00,3,SyncVault,SaaS,Free,Weekly,2775,Lifetime,1,3,82,11/06/2023,0,5,3,Social Media,0,12
4354,833,14/04/2022 00:00,1,CognitiveFlow,SaaS,Basic,Monthly,4055,Lifetime,2,31,32,03/04/2023,0,4,5,Email,1,10
283,840,23/01/2022 00:00,1,CognitiveFlow,SaaS,Basic,Monthly,4716,Annual,15,32,88,14/09/2023,0,1,3,Direct,1,16
2146,841,10/07/2023 00:00,2,TaskGenius,SaaS,Free,Daily,3645,Lifetime,12,38,65,11/12/2023,0,4,1,Email,0,6
1198,851,10/07/2022 00:00,3,SyncVault,SaaS,Basic,Weekly,4309,Lifetime,11,47,23,07/06/2023,0,3,1,Referral,0,16
2980,860,20/01/2023 00:00,3,SyncVault,SaaS,Basic,Daily,2615,Annual,25,7,40,21/06/2023,0,3,1,Email,0,9
1983,868,22/10/2022 00:00,4,PulseDesk,SaaS,Free,Monthly,4201,Annual,29,21,56,18/06/2023,0,9,3,Email,1,14
3157,872,21/02/2023 00:00,1,CognitiveFlow,SaaS,Basic,Daily,994,Monthly,20,46,83,14/06/2023,0,7,2,Email,0,6
2901,873,16/11/2022 00:00,4,PulseDesk,SaaS,Pro,Monthly,1299,Monthly,27,38,94,14/09/2023,0,5,3,Email,0,19
3189,881,26/04/2023 00:00,1,CognitiveFlow,SaaS,Pro,Weekly,3809,Monthly,4,2,22,02/04/2023,0,2,5,Direct,0,13
4063,887,07/11/2023 00:00,3,SyncVault,SaaS,Enterprise,Daily,4756,Annual,27,22,93,05/11/2023,1,8,4,Referral,0,16
3629,891,18/12/2023 00:00,2,TaskGenius,SaaS,Pro,Monthly,921,Monthly,28,18,29,24/03/2023,0,6,5,Direct,0,20
3433,900,29/04/2023 00:00,4,PulseDesk,SaaS,Basic,Daily,4719,Monthly,7,26,27,10/04/2023,0,7,2,Email,0,1
1263,911,18/09/2022 00:00,3,SyncVault,SaaS,Enterprise,Daily,4526,Monthly,13,1,26,05/01/2024,0,5,5,Advertisement,0,10
2782,919,03/07/2023 00:00,1,CognitiveFlow,SaaS,Free,Weekly,2001,Monthly,13,30,76,24/09/2023,0,2,3,Social Media,0,27
2245,926,07/04/2022 00:00,4,PulseDesk,SaaS,Pro,Weekly,3350,Monthly,24,17,83,21/03/2023,1,6,2,Advertisement,0,29
